userName,score,at,content,Label,text_clean,text_StopWord,text_tokens,text_steamindo
Ilham Fadjrin,5,2023-08-17 13:39:08,Sangat Membantu Terutama Dalam Urusan Buatkan Sebuah Do'a,Positive,sangat membantu terutama dalam urusan buatkan sebuah doa,membantu urusan buatkan doa,"['membantu', 'urusan', 'buatkan', 'doa']",bantu urus buat doa
Willie Zhao,5,2023-08-26 19:24:54,"Suka sekali dengan aplikasi ini,sangat bermanfaat.",Positive,suka sekali dengan aplikasi inisangat bermanfaat,suka aplikasi inisangat bermanfaat,"['suka', 'aplikasi', 'inisangat', 'bermanfaat']",suka aplikasi inisangat manfaat
WANZZ 04,5,2023-09-19 19:21:27,ini aplikasi terbaik,Positive,ini aplikasi terbaik,aplikasi terbaik,"['aplikasi', 'terbaik']",aplikasi baik
Muhammad tuhar yatno,5,2023-07-28 16:21:18,Ini aplikasi yang wajib ada di hape orang Indonesia... Harusnya terinstall secara default sejak beli hape pertama kali,Positive,ini aplikasi yang wajib ada di hape orang indonesia harusnya terinstall secara default sejak beli hape pertama kali,aplikasi wajib hape orang indonesia terinstall default beli hape kali,"['aplikasi', 'wajib', 'hape', 'orang', 'indonesia', 'terinstall', 'default', 'beli', 'hape', 'kali']",aplikasi wajib hape orang indonesia terinstall default beli hape kali
Abi indo,5,2023-09-28 22:04:51,sangat membantu!,Positive,sangat membantu,membantu,['membantu'],bantu
Trust Yourself,5,2023-09-11 22:58:55,gokil sekarang akhirnya punya aplikasi resmi,Positive,gokil sekarang akhirnya punya aplikasi resmi,gokil aplikasi resmi,"['gokil', 'aplikasi', 'resmi']",gokil aplikasi resmi
Theo Bate'e,5,2023-09-15 21:37:20,semuanya bisa,Positive,semuanya bisa,,[],
Dennis Fadillah,5,2023-09-24 06:25:36,bagus. cukup membantu,Positive,bagus cukup membantu,bagus membantu,"['bagus', 'membantu']",bagus bantu
W Anggara,4,2023-07-30 02:56:15,Untuk sementara tidak ada masalah pada aplikasi ini.,Positive,untuk sementara tidak ada masalah pada aplikasi ini,aplikasi,['aplikasi'],aplikasi
I.N.D.Y,5,2023-07-27 23:46:21,"Bagus, tapi google bard lebih terupdate daripada chat gpt",Positive,bagus tapi google bard lebih terupdate daripada chat gpt,bagus google bard terupdate chat gpt,"['bagus', 'google', 'bard', 'terupdate', 'chat', 'gpt']",bagus google bard terupdate chat gpt
Krish Yuddianto,5,2023-09-11 18:13:40,Bagus bgt ngerjain PR jadi sangat Mudahhh :)🥰🥰,Positive,bagus bgt ngerjain pr jadi sangat mudahhh ,bagus bgt ngerjain pr mudahhh,"['bagus', 'bgt', 'ngerjain', 'pr', 'mudahhh']",bagus bgt ngerjain pr mudahhh
Siti Khodijah,5,2023-10-04 21:24:45,bagus banget 👍 saya suka,Positive,bagus banget  saya suka,bagus banget suka,"['bagus', 'banget', 'suka']",bagus banget suka
Yuda Saputra,5,2023-09-18 22:45:29,saya sangat suka aplikasi ini sangat membantu,Positive,saya sangat suka aplikasi ini sangat membantu,suka aplikasi membantu,"['suka', 'aplikasi', 'membantu']",suka aplikasi bantu
Divio Santos,5,2023-10-03 21:23:17,aplikasi terbaik auto bintang5,Positive,aplikasi terbaik auto bintang,aplikasi terbaik auto bintang,"['aplikasi', 'terbaik', 'auto', 'bintang']",aplikasi baik auto bintang
Muhammad rafi Effendi,5,2023-09-25 08:51:02,jawabannya yg sangat akurat,Positive,jawabannya yg sangat akurat,jawabannya yg akurat,"['jawabannya', 'yg', 'akurat']",jawab yg akurat
Ghozamm,5,2023-09-17 07:08:46,hebat yang membuat APK ini,Positive,hebat yang membuat apk ini,hebat apk,"['hebat', 'apk']",hebat apk
Zie,5,2023-09-11 09:30:14,keren dan sangat membantu,Positive,keren dan sangat membantu,keren membantu,"['keren', 'membantu']",keren bantu
Bagus Krishna,5,2023-09-17 19:24:02,"Memudah kan banget sih ini , untuk ngerjain soal. 😍😍🥰🥰",Positive,memudah kan banget sih ini  untuk ngerjain soal ,memudah banget sih ngerjain,"['memudah', 'banget', 'sih', 'ngerjain']",mudah banget sih ngerjain
Fikri Firmansyah,5,2023-09-12 17:41:01,Sangat membantu pisan euy aseli,Positive,sangat membantu pisan euy aseli,membantu pisan euy aseli,"['membantu', 'pisan', 'euy', 'aseli']",bantu pis euy aseli
Rizki Gans,5,2023-09-09 23:23:41,Sungguh membantu dan semua jawaban ada didalam,Positive,sungguh membantu dan semua jawaban ada didalam,sungguh membantu didalam,"['sungguh', 'membantu', 'didalam']",sungguh bantu dalam
M Daffa,5,2023-09-14 21:51:50,Salah satu gebrakan baru di dunia teknologi revolusi industri 4.0,Positive,salah satu gebrakan baru di dunia teknologi revolusi industri ,salah gebrakan dunia teknologi revolusi industri,"['salah', 'gebrakan', 'dunia', 'teknologi', 'revolusi', 'industri']",salah gebrak dunia teknologi revolusi industri
Kainan Tamher,5,2023-09-14 21:31:16,aplikasi ini sangat membantu🙏🙏,Positive,aplikasi ini sangat membantu,aplikasi membantu,"['aplikasi', 'membantu']",aplikasi bantu
JOHAN JUNAEDI,5,2023-09-06 20:56:03,"Terimakasih, luar biasa.bermanfaat",Positive,terimakasih luar biasabermanfaat,terimakasih biasabermanfaat,"['terimakasih', 'biasabermanfaat']",terimakasih biasabermanfaat
Kamis Anselmus,5,2023-09-10 06:16:21,Apk ini sangat membantu,Positive,apk ini sangat membantu,apk membantu,"['apk', 'membantu']",apk bantu
Kaspul Anwar,5,2023-09-16 20:09:24,Ini sangat membantuku dalam banyak hal,Positive,ini sangat membantuku dalam banyak hal,membantuku,['membantuku'],bantu
Niko eyl 03,5,2023-07-28 07:43:37,"Pertama dari Indonesia ""sepertinya"" wkwkw app nya keren",Positive,pertama dari indonesia sepertinya wkwkw app nya keren,indonesia wkwkw app nya keren,"['indonesia', 'wkwkw', 'app', 'nya', 'keren']",indonesia wkwkw app nya keren
Z GAME GAMING,5,2023-08-22 20:21:46,AI nya bagus nya sangat membantu:),Positive,ai nya bagus nya sangat membantu,ai nya bagus nya membantu,"['ai', 'nya', 'bagus', 'nya', 'membantu']",ai nya bagus nya bantu
Dani Firmansyah,5,2023-10-01 23:03:20,sangat membatu sekali,Positive,sangat membatu sekali,membatu,['membatu'],batu
Khopid Syafutra,5,2023-09-09 20:33:24,terimakasih sangat membantu sy,Positive,terimakasih sangat membantu sy,terimakasih membantu sy,"['terimakasih', 'membantu', 'sy']",terimakasih bantu sy
Muhammad Fathur Rizki,5,2023-07-29 01:39:01,Tolong buat chatgpt bisa mengirim gambar,Positive,tolong buat chatgpt bisa mengirim gambar,tolong chatgpt mengirim gambar,"['tolong', 'chatgpt', 'mengirim', 'gambar']",tolong chatgpt kirim gambar
Ardyan Rivals,5,2023-07-29 10:41:33,Respon cepat berbeda dengan web yang nulis per kata,Positive,respon cepat berbeda dengan web yang nulis per kata,respon cepat berbeda web nulis,"['respon', 'cepat', 'berbeda', 'web', 'nulis']",respon cepat beda web nulis
ANGGA NURFAIZAL,5,2023-07-28 13:18:47,Keren abis nih chargpt,Positive,keren abis nih chargpt,keren abis nih chargpt,"['keren', 'abis', 'nih', 'chargpt']",keren abis nih chargpt
Kandidus Tolok,5,2023-08-28 07:51:54,"Sangat bagus, dan membantu",Positive,sangat bagus dan membantu,bagus membantu,"['bagus', 'membantu']",bagus bantu
SYAMSI SY,5,2023-09-05 22:04:22,"trn ksh karena sangat membantu,semoga sukses selalu.",Positive,trn ksh karena sangat membantusemoga sukses selalu,trn ksh membantusemoga sukses,"['trn', 'ksh', 'membantusemoga', 'sukses']",trn ksh membantusemoga sukses
Amir Machmud,5,2023-08-10 20:45:33,Cukup membantu dalam mencari kosakata,Positive,cukup membantu dalam mencari kosakata,membantu mencari kosakata,"['membantu', 'mencari', 'kosakata']",bantu cari kosakata
ACONG BONG,5,2023-08-26 19:56:52,Sangat bagus ketika gk ada temen 🗿,Positive,sangat bagus ketika gk ada temen ,bagus gk temen,"['bagus', 'gk', 'temen']",bagus gk temen
Pathetic Art Studio,5,2023-08-25 08:03:43,kami ingin Chat GPT 4.0 yang lebih baru & interaktif,Positive,kami ingin chat gpt  yang lebih baru  interaktif,chat gpt interaktif,"['chat', 'gpt', 'interaktif']",chat gpt interaktif
erlina Ypnurulain,5,2023-09-02 20:09:17,Sangat membantu sekali aplikasi ini,Positive,sangat membantu sekali aplikasi ini,membantu aplikasi,"['membantu', 'aplikasi']",bantu aplikasi
Agung ajaah,5,2023-08-29 13:16:52,aplikasi nya sangat membantu,Positive,aplikasi nya sangat membantu,aplikasi nya membantu,"['aplikasi', 'nya', 'membantu']",aplikasi nya bantu
Fikal Erlama,5,2023-08-01 19:21:41,sangat membantu the best pokonya,Positive,sangat membantu the best pokonya,membantu the best pokonya,"['membantu', 'the', 'best', 'pokonya']",bantu the best poko
Yudha Gamerz•099,5,2023-08-19 11:57:13,"sangat asik, seperti layaknya manusia",Positive,sangat asik seperti layaknya manusia,asik layaknya manusia,"['asik', 'layaknya', 'manusia']",asik layak manusia
Raqupi,5,2023-07-29 09:33:41,ditunggu update databasenya,Positive,ditunggu update databasenya,ditunggu update databasenya,"['ditunggu', 'update', 'databasenya']",tunggu update databasenya
M.ray raihan,5,2023-09-05 07:49:10,tidak perlu di tanyakan lagi tentang kegunaannya,Positive,tidak perlu di tanyakan lagi tentang kegunaannya,kegunaannya,['kegunaannya'],guna
Balqis Wirda yunita,5,2023-09-01 05:43:21,membantu sya dalam mengerjakan PR. keren👍🏻,Positive,membantu sya dalam mengerjakan pr keren,membantu sya pr keren,"['membantu', 'sya', 'pr', 'keren']",bantu sya pr keren
Nasya Inayah,5,2023-09-06 17:54:11,"Bagi saya, ini sangat membantu Terima kasih banyak",Positive,bagi saya ini sangat membantu terima kasih banyak,membantu terima kasih,"['membantu', 'terima', 'kasih']",bantu terima kasih
Ganjar swargani Nugraha,5,2023-09-02 11:27:38,Mantap... rekomended banget lah..,Positive,mantap rekomended banget lah,mantap rekomended banget,"['mantap', 'rekomended', 'banget']",mantap rekomended banget
abdullah abdullah,5,2023-08-02 23:09:19,best banget ini boskuh,Positive,best banget ini boskuh,best banget boskuh,"['best', 'banget', 'boskuh']",best banget boskuh
Dina MEILIANA,1,2023-08-31 21:13:29,Error dan lama,Negative,error dan lama,error,['error'],error
Puspa Puspa,5,2023-09-04 11:01:31,ini sangat membantu saya dalam melakukan suatu hal,Positive,ini sangat membantu saya dalam melakukan suatu hal,membantu,['membantu'],bantu
Zamril Ululazmi,5,2023-08-29 20:03:45,aplikasi ya bagus,Positive,aplikasi ya bagus,aplikasi ya bagus,"['aplikasi', 'ya', 'bagus']",aplikasi ya bagus
Sabihun Nahar,5,2023-08-16 08:12:01,"bagus, sangat membantu",Positive,bagus sangat membantu,bagus membantu,"['bagus', 'membantu']",bagus bantu
Rudi Cuan,5,2023-08-17 15:34:33,sangat membantu pekerjaan saya,Positive,sangat membantu pekerjaan saya,membantu pekerjaan,"['membantu', 'pekerjaan']",bantu kerja
Zainal Abidin,5,2023-07-29 13:35:15,Mantap sekarang bukan di web lagi,Positive,mantap sekarang bukan di web lagi,mantap web,"['mantap', 'web']",mantap web
Ari Nugroho,5,2023-07-28 22:13:34,Auto jadi pintar guweh 😁,Positive,auto jadi pintar guweh ,auto pintar guweh,"['auto', 'pintar', 'guweh']",auto pintar guweh
Skip Neygro,5,2023-09-02 10:38:54,aplikasi dengan segudang manfaat,Positive,aplikasi dengan segudang manfaat,aplikasi segudang manfaat,"['aplikasi', 'segudang', 'manfaat']",aplikasi gudang manfaat
Afif Said K Z,5,2023-08-03 20:28:44,Jika ai ini memiliki perasaan maka ini akan menjadi luar biasa!,Positive,jika ai ini memiliki perasaan maka ini akan menjadi luar biasa,ai memiliki perasaan,"['ai', 'memiliki', 'perasaan']",ai milik asa
Brian s,5,2023-09-06 18:31:38,bagus membantu banget,Positive,bagus membantu banget,bagus membantu banget,"['bagus', 'membantu', 'banget']",bagus bantu banget
sunardi muslimin,5,2023-09-05 13:13:06,Keren n sangat membantu,Positive,keren n sangat membantu,keren n membantu,"['keren', 'n', 'membantu']",keren n bantu
Risya Muttaqien,5,2023-08-24 05:13:10,Salah satu aplikasi terbaik di era ini,Positive,salah satu aplikasi terbaik di era ini,salah aplikasi terbaik era,"['salah', 'aplikasi', 'terbaik', 'era']",salah aplikasi baik era
Wisa Pramesti,5,2023-09-04 07:30:05,Sangat membantu sekali,Positive,sangat membantu sekali,membantu,['membantu'],bantu
Reza Ica,1,2023-08-16 19:12:53,Bintang 1 dulu nanti kalau beneran bagus aku tambah bintangnya,Negative,bintang  dulu nanti kalau beneran bagus aku tambah bintangnya,bintang beneran bagus bintangnya,"['bintang', 'beneran', 'bagus', 'bintangnya']",bintang beneran bagus bintang
okta gram,5,2023-08-24 22:03:52,bisa menambah wawasan,Positive,bisa menambah wawasan,menambah wawasan,"['menambah', 'wawasan']",tambah wawas
diyon 14,5,2023-07-27 22:57:52,Easy bintang 5 terbaik,Positive,easy bintang  terbaik,easy bintang terbaik,"['easy', 'bintang', 'terbaik']",easy bintang baik
M. Faiq Agustian,5,2023-08-03 08:03:12,Sangat bermanfaat ☆☆☆☆☆,Positive,sangat bermanfaat ,bermanfaat,['bermanfaat'],manfaat
Rafil Ardi Ariaksa,5,2023-09-05 09:05:38,Menambah wawasan saya berpengetahuan Thanks👍👍👍,Positive,menambah wawasan saya berpengetahuan thanks,menambah wawasan berpengetahuan thanks,"['menambah', 'wawasan', 'berpengetahuan', 'thanks']",tambah wawas tahu thanks
MUHAMMAD ARYASUTA,5,2023-08-29 08:19:55,aplikasi yang bagus👍,Positive,aplikasi yang bagus,aplikasi bagus,"['aplikasi', 'bagus']",aplikasi bagus
Doppo A12,5,2023-08-28 11:30:36,keajaiban teknologi,Positive,keajaiban teknologi,keajaiban teknologi,"['keajaiban', 'teknologi']",ajaib teknologi
Moch Cholik,5,2023-08-11 06:37:08,benar2 bs diandalkan utk menopang khidupan,Positive,benar bs diandalkan utk menopang khidupan,bs diandalkan utk menopang khidupan,"['bs', 'diandalkan', 'utk', 'menopang', 'khidupan']",bs andal utk topang khidupan
angga darwinsah,5,2023-08-29 06:07:35,"Terima kasih, sangat terbantu",Positive,terima kasih sangat terbantu,terima kasih terbantu,"['terima', 'kasih', 'terbantu']",terima kasih bantu
buyung perak,1,2023-09-02 20:05:29,Tidak bisa terhubung akun Google.,Negative,tidak bisa terhubung akun google,terhubung akun google,"['terhubung', 'akun', 'google']",hubung akun google
Hady VyfeTwo,5,2023-08-02 20:52:52,Best lah ini aplikasi,Positive,best lah ini aplikasi,best aplikasi,"['best', 'aplikasi']",best aplikasi
Maufal Achmadin,5,2023-07-28 14:53:48,Chat GPT yang sesungguhnya ini developernya,Positive,chat gpt yang sesungguhnya ini developernya,chat gpt sesungguhnya developernya,"['chat', 'gpt', 'sesungguhnya', 'developernya']",chat gpt sungguh developer
kihajar xixixix,5,2023-09-26 08:31:36,tolong untuk pihak chatgpt untuk penambahan figur seperti kirim video atau semacam agar AI dapat bekerja sesuai dengan keinginan,Positive,tolong untuk pihak chatgpt untuk penambahan figur seperti kirim video atau semacam agar ai dapat bekerja sesuai dengan keinginan,tolong chatgpt penambahan figur kirim video ai sesuai,"['tolong', 'chatgpt', 'penambahan', 'figur', 'kirim', 'video', 'ai', 'sesuai']",tolong chatgpt tambah figur kirim video ai sesuai
The Thinker,5,2023-09-13 19:28:38,"Bagus. Akan tetapi, informasi yang diberikan dalam aplikasinya ketika pengguna menanyakan atau meminta penjelasan terkait sesuatu, terbilang kurang panjang dan kurang detail.",Positive,bagus akan tetapi informasi yang diberikan dalam aplikasinya ketika pengguna menanyakan atau meminta penjelasan terkait sesuatu terbilang kurang panjang dan kurang detail,bagus informasi aplikasinya pengguna penjelasan terkait terbilang detail,"['bagus', 'informasi', 'aplikasinya', 'pengguna', 'penjelasan', 'terkait', 'terbilang', 'detail']",bagus informasi aplikasi guna jelas kait bilang detail
Rebut Sugianto,5,2023-09-17 21:34:53,Pengalaman yg luar biasa,Positive,pengalaman yg luar biasa,pengalaman yg,"['pengalaman', 'yg']",alam yg
Batik Tilung,5,2023-09-29 16:18:10,mantap mantap mantap,Positive,mantap mantap mantap,mantap mantap mantap,"['mantap', 'mantap', 'mantap']",mantap mantap mantap
Nscc Zxvsy,5,2023-09-25 22:28:26,"SANGAT BAGUS, REKOMENDASI BUAT KALIANN😁😁",Positive,sangat bagus rekomendasi buat kaliann,bagus rekomendasi kaliann,"['bagus', 'rekomendasi', 'kaliann']",bagus rekomendasi kaliann
M Dimas Rizky,5,2023-09-05 14:10:19,BRO GILA APLIKASI INJ BENER BENER SERU BRO PLIS DOWNLOAD NI APLIKASI WORTH IT SUMPAH WORTH IT GAK NYESEL DEH LU DOWNLOAD NI APLIKASI,Positive,bro gila aplikasi inj bener bener seru bro plis download ni aplikasi worth it sumpah worth it gak nyesel deh lu download ni aplikasi,bro gila aplikasi inj bener bener seru bro plis download ni aplikasi worth it sumpah worth it gak nyesel deh lu download ni aplikasi,"['bro', 'gila', 'aplikasi', 'inj', 'bener', 'bener', 'seru', 'bro', 'plis', 'download', 'ni', 'aplikasi', 'worth', 'it', 'sumpah', 'worth', 'it', 'gak', 'nyesel', 'deh', 'lu', 'download', 'ni', 'aplikasi']",bro gila aplikasi inj bener bener seru bro plis download ni aplikasi worth it sumpah worth it gak nyesel deh lu download ni aplikasi
Dark Music,5,2023-07-28 05:19:44,Terimakasih sangat membantu,Positive,terimakasih sangat membantu,terimakasih membantu,"['terimakasih', 'membantu']",terimakasih bantu
Movie Maker,5,2023-09-01 17:13:34,"Bagus banget,aku merekomendasikan ini sih",Positive,bagus bangetaku merekomendasikan ini sih,bagus bangetaku merekomendasikan sih,"['bagus', 'bangetaku', 'merekomendasikan', 'sih']",bagus bangetaku rekomendasi sih
Iqbal Hisam,5,2023-08-15 22:27:14,AI paling ter best yg pernah ada,Positive,ai paling ter best yg pernah ada,ai ter best yg,"['ai', 'ter', 'best', 'yg']",ai ter best yg
Ziaul Fathan,5,2023-09-29 13:51:44,cukup membantu,Positive,cukup membantu,membantu,['membantu'],bantu
Sri Wahyuni,5,2023-08-18 03:54:15,Luar Biasa Aplikasi Ini.,Positive,luar biasa aplikasi ini,aplikasi,['aplikasi'],aplikasi
Nova Byte,5,2023-07-27 22:54:34,Overrall sejauh ini bagus plus mendukung penggunaan bahasa Indonesia nanti kalau bisa ditingkatkan lagi,Positive,overrall sejauh ini bagus plus mendukung penggunaan bahasa indonesia nanti kalau bisa ditingkatkan lagi,overrall bagus plus mendukung penggunaan bahasa indonesia ditingkatkan,"['overrall', 'bagus', 'plus', 'mendukung', 'penggunaan', 'bahasa', 'indonesia', 'ditingkatkan']",overrall bagus plus dukung guna bahasa indonesia tingkat
Jamal crb22,1,2023-07-30 15:28:32,"Tolong dong perbaiki kembali aplikasinya, saya mencoba masuk tapi selalu tidak bisa! Mohon responya",Negative,tolong dong perbaiki kembali aplikasinya saya mencoba masuk tapi selalu tidak bisa mohon responya,tolong perbaiki aplikasinya mencoba masuk mohon responya,"['tolong', 'perbaiki', 'aplikasinya', 'mencoba', 'masuk', 'mohon', 'responya']",tolong baik aplikasi coba masuk mohon responya
Deva Tim,1,2023-09-03 12:19:51,"chat gpt versi ampas jawaban gak nyambung dan gak komunikatif, cenderung pasif dan sangat monoton",Negative,chat gpt versi ampas jawaban gak nyambung dan gak komunikatif cenderung pasif dan sangat monoton,chat gpt versi ampas gak nyambung gak komunikatif cenderung pasif monoton,"['chat', 'gpt', 'versi', 'ampas', 'gak', 'nyambung', 'gak', 'komunikatif', 'cenderung', 'pasif', 'monoton']",chat gpt versi ampas gak nyambung gak komunikatif cenderung pasif monoton
